,keyword,addition
sdl065763764 -> sdl065861897,1,1
sdl065231404 -> sdl112192722,1,1
sdl065763764 -> sdl079910775,1,1
sdl066047932 -> sdl615548911,1,1
sdl066040755 -> sdl066123590,1,1
sdl066018303 -> sdl066040755,1,1
sdl065899115 -> sdl074459164,1,1
sdl065862940 -> sdl066018303,1,1
sdl065861897 -> sdl132267068,1,1
sdl065861897 -> sdl096168585,1,1
sdl065861897 -> sdl094744737,1,1
sdl065861897 -> sdl092226906,1,1
sdl065861897 -> sdl086085832,1,1
sdl065861897 -> sdl073703324,1,1
sdl065861897 -> sdl065862940,1,1
sdl065854668 -> sdl066414168,1,1
sdl065808762 -> sdl250149431,1,1
sdl065763764 -> sdl081488137,1,1
sdl065233412 -> sdl065342601,1,1
sdl065231404 -> sdl076095465,1,1
sdl066123590 -> sdl066505570,1,1
sdl064701212 -> sdl065231404,1,1
sdl064680275 -> sdl414312650,1,1
sdl064680275 -> sdl064701212,1,1
sdl064653508 -> sdl068847187,1,1
sdl064635462 -> sdl064701212,1,1
sdl064543642 -> sdl064680275,1,1
sdl064506023 -> sdl064543642,1,1
ma -> shirt,1,1
sdl064491001 -> sdl130247221,1,1
ma150 -> musical,1,1
sdl064402817 -> sdl064506023,1,1
maa -> soney,1,1
sdl064355834 -> sdl295920096,1,1
sdl064354049 -> sdl064635462,1,1
sdl064325512 -> sdl064402817,1,1
maandna -> maang,1,1
sdl064701212 -> sdl064747309,1,1
sdl064747309 -> sdl064762101,1,1
sdl065231404 -> sdl065466845,1,1
sdl064755760 -> sdl068474378,1,1
sdl065215960 -> sdl196652337,1,1
sdl065181063 -> sdl065233412,1,1
sdl065170807 -> sdl124972150,1,1
sdl065170807 -> sdl076041029,1,1
sdl065170807 -> sdl066911262,1,1
sdl065170807 -> sdl065899115,1,1
sdl065170807 -> sdl065233412,1,1
sdl065132276 -> sdl104455914,1,1
sdl065121724 -> sdl295461276,1,1
sdl065115397 -> sdl083358654,1,1
sdl065115397 -> sdl065181063,1,1
sdl065093037 -> sdl065115397,1,1
sdl065086358 -> sdl067578248,1,1
sdl064921847 -> sdl065093037,1,1
sdl064762101 -> sdl064921847,1,1
sdl066074667 -> sdl104044549,1,1
sdl066353443 -> sdl401790265,1,1
sdl059304385 -> sdl171250773,1,1
sdl068671721 -> sdl096690103,1,1
sdl068629474 -> sdl543685885,1,1
sdl068598483 -> sdl074360155,1,1
sdl068509927 -> sdl069069374,1,1
m9plus -> mobile,1,1
sdl068474378 -> sdl069227090,1,1
sdl068474378 -> sdl068509927,1,1
sdl068344835 -> sdl259361908,1,1
sdl068344835 -> sdl158378278,1,1
sdl068344835 -> sdl101218005,1,1
sdl068344835 -> sdl068474378,1,1
sdl068306119 -> sdl068598483,1,1
m9v04pa -> notebook,1,1
sdl068294641 -> sdl148968454,1,1
sdl068098102 -> sdl089064673,1,1
sdl068045357 -> sdl068344835,1,1
sdl068653658 -> sdl376507681,1,1
m91 -> phones,1,1
sdl067943346 -> sdl069872194,1,1
sdl068778225 -> sdl074456659,1,1
m9 -> max,1,1
sdl069445906 -> sdl069490493,1,1
sdl069435035 -> sdl091249200,1,1
sdl069256056 -> sdl775486381,1,1
sdl069256056 -> sdl069445906,1,1
sdl069227090 -> sdl070155602,1,1
m9 -> offer,1,1
sdl069149487 -> sdl079026776,1,1
sdl069141866 -> sdl186826995,1,1
m90 -> m91,1,1
m90 -> mk,1,1
sdl069106330 -> sdl069256056,1,1
sdl069069374 -> sdl069106330,1,1
m905 -> m911g,1,1
sdl068847187 -> sdl075176620,1,1
sdl067943346 -> sdl315370144,1,1
sdl067904157 -> sdl070282037,1,1
sdl066414168 -> sdl067167487,1,1
sdl067245799 -> sdl067322488,1,1
sdl067199972 -> sdl128479686,1,1
sdl067167487 -> sdl067519810,1,1
sdl067048747 -> sdl067217075,1,1
sdl066942881 -> sdl067048747,1,1
sdl066911262 -> sdl072923295,1,1
sdl066862662 -> sdl066942881,1,1
ma -> materials,1,1
sdl066817461 -> sdl066862662,1,1
sdl066711709 -> sdl147876190,1,1
sdl066620942 -> sdl165587855,1,1
sdl066579778 -> sdl066817461,1,1
sdl066543377 -> sdl068306119,1,1
sdl066543355 -> sdl119657395,1,1
sdl066517779 -> sdl066579778,1,1
sdl066505570 -> sdl066517779,1,1
sdl067217075 -> sdl067245799,1,1
sdl067322488 -> sdl067450898,1,1
ma -> mac,1,1
sdl067450898 -> sdl067596006,1,1
ma -> machine,1,1
ma -> magwheel,1,1
ma -> man,1,1
sdl067875584 -> sdl218519092,1,1
sdl067875584 -> sdl068045357,1,1
sdl067845890 -> sdl345573876,1,1
sdl067750037 -> sdl145229228,1,1
sdl067750037 -> sdl073746820,1,1
sdl067730546 -> sdl296469606,1,1
sdl067623421 -> sdl139972476,1,1
sdl067607157 -> sdl068778225,1,1
sdl067596006 -> sdl067875584,1,1
sdl067578248 -> sdl070663148,1,1
sdl067519810 -> sdl067607157,1,1
sdl067511000 -> sdl074314787,1,1
sdl064309940 -> sdl064325512,1,1
maang -> maangteeka,1,1
maang -> mang,1,1
macadamia -> macafee,1,1
sdl061278104 -> sdl094628386,1,1
sdl061278104 -> sdl061366054,1,1
sdl061239495 -> sdl061278104,1,1
sdl061211082 -> sdl153779903,1,1
macafee -> mcafee,1,1
sdl061211082 -> sdl062021294,1,1
sdl061201995 -> sdl082664643,1,1
sdl061145523 -> sdl061239495,1,1
sdl061140827 -> sdl065086358,1,1
sdl060989922 -> sdl061145523,1,1
sdl060951199 -> sdl060989922,1,1
macally -> macanic,1,1
sdl060902624 -> sdl573087058,1,1
sdl060793587 -> sdl202831400,1,1
sdl060793587 -> sdl111870643,1,1
sdl061338315 -> sdl063958390,1,1
sdl061366054 -> sdl061635179,1,1
sdl060792135 -> sdl060793587,1,1
mac -> windows,1,1
sdl062021294 -> sdl072524003,1,1
sdl062018098 -> sdl062132667,1,1
sdl061958582 -> sdl079233755,1,1
sdl061798429 -> sdl062018098,1,1
sdl061758372 -> sdl267688794,1,1
mac -> shoes,1,1
mac -> soundmagic,1,1
sdl061758372 -> sdl098683677,1,1
sdl061758372 -> sdl061798429,1,1
sdl061731877 -> sdl153812372,1,1
sdl061674056 -> sdl147737201,1,1
sdl061635179 -> sdl070484812,1,1
sdl061635179 -> sdl061758372,1,1
mac -> white,1,1
sdl061537533 -> sdl086765894,1,1
sdl060793587 -> sdl060951199,1,1
sdl060780683 -> sdl529252314,1,1
sdl064301608 -> sdl064309940,1,1
sdl060104403 -> sdl822350027,1,1
sdl060104403 -> sdl060710260,1,1
sdl060056633 -> sdl060370463,1,1
sdl059961024 -> sdl064095495,1,1
sdl059961024 -> sdl060056633,1,1
sdl059880260 -> sdl062484373,1,1
sdl059875663 -> sdl206707200,1,1
sdl059818912 -> sdl060370463,1,1
sdl059775156 -> sdl059961024,1,1
sdl059760110 -> sdl059961024,1,1
sdl059760110 -> sdl059775156,1,1
sdl059670192 -> sdl059760110,1,1
sdl059635064 -> sdl112098047,1,1
sdl059533450 -> sdl161756052,1,1
sdl059496624 -> sdl071827496,1,1
sdl059496624 -> sdl059670192,1,1
sdl060104403 -> sdl065170807,1,1
sdl060274413 -> sdl065861897,1,1
sdl060780683 -> sdl060792135,1,1
sdl060370463 -> sdl060381074,1,1
sdl060777670 -> sdl067511000,1,1
sdl060710260 -> sdl069435035,1,1
sdl060710260 -> sdl065233412,1,1
sdl060663061 -> sdl060780683,1,1
sdl060656252 -> sdl060663061,1,1
sdl060557095 -> sdl063939232,1,1
sdl060453543 -> sdl074261473,1,1
sdl060451443 -> sdl600460861,1,1
sdl060451443 -> sdl085753099,1,1
sdl060381074 -> sdl060656252,1,1
sdl060370463 -> sdl822910143,1,1
macanic -> macanikal,1,1
sdl060370463 -> sdl115658983,1,1
sdl060370463 -> sdl075981569,1,1
sdl060370463 -> sdl064073471,1,1
sdl062047445 -> sdl087519153,1,1
sdl062092138 -> sdl062520880,1,1
sdl062128498 -> sdl104211614,1,1
sdl064073471 -> sdl071984632,1,1
sdl064073471 -> sdl064095495,1,1
sdl064013686 -> sdl252085008,1,1
sdl063958390 -> sdl066543377,1,1
mac -> machine,1,1
sdl063939232 -> sdl082616923,1,1
mac -> magnet,1,1
sdl063769343 -> sdl064073471,1,1
sdl063762778 -> sdl979095453,1,1
sdl063643971 -> sdl063769343,1,1
sdl063596342 -> sdl486814385,1,1
mac -> makeup,1,1
sdl063583088 -> sdl063643971,1,1
mac -> mat,1,1
sdl063558118 -> sdl063583088,1,1
sdl063539014 -> sdl063558118,1,1
mabele -> phone,1,1
sdl064073471 -> sdl089033903,1,1
sdl062132667 -> sdl062467353,1,1
sdl064073471 -> sdl124436804,1,1
maang -> pearl,1,1
sdl064299796 -> sdl064301608,1,1
sdl064243544 -> sdl276642432,1,1
sdl064243544 -> sdl064299796,1,1
sdl064211128 -> sdl064243544,1,1
sdl064202114 -> sdl072048172,1,1
sdl064195182 -> sdl074838877,1,1
sdl064130526 -> sdl064211128,1,1
maasager -> massager,1,1
sdl064129090 -> sdl079243995,1,1
sdl064129090 -> sdl064130526,1,1
sdl064095495 -> sdl064755760,1,1
sdl064095495 -> sdl064129090,1,1
maatsya -> maayas,1,1
maaza -> mango,1,1
sdl063524432 -> sdl089197120,1,1
sdl063508471 -> sdl067904157,1,1
sdl063486679 -> sdl081651740,1,1
sdl063444756 -> sdl063539014,1,1
sdl062580242 -> sdl063419235,1,1
sdl062520880 -> sdl062580242,1,1
sdl062484373 -> sdl133242160,1,1
mac -> nokia,1,1
sdl062484373 -> sdl080320302,1,1
mac -> opi,1,1
mac -> pc,1,1
sdl062484373 -> sdl070516095,1,1
mac -> psu,1,1
sdl062467353 -> sdl062591823,1,1
sdl062419312 -> sdl160267432,1,1
sdl062342746 -> sdl141747953,1,1
sdl062341967 -> sdl064202114,1,1
sdl062314688 -> sdl075654684,1,1
sdl062304542 -> sdl235521667,1,1
sdl062591823 -> sdl062656164,1,1
sdl062591823 -> sdl150754817,1,1
sdl062629471 -> sdl080264175,1,1
sdl063072076 -> sdl097436649,1,1
sdl063440950 -> sdl063444756,1,1
sdl063419235 -> sdl064354049,1,1
sdl063419235 -> sdl063440950,1,1
sdl063374394 -> sdl063596342,1,1
sdl063291709 -> sdl084696953,1,1
sdl063201473 -> sdl063419235,1,1
sdl062948741 -> sdl063201473,1,1
sdl062629471 -> sdl084261896,1,1
sdl062862594 -> sdl062948741,1,1
sdl062709423 -> sdl062862594,1,1
sdl062675170 -> sdl065400018,1,1
sdl062656164 -> sdl062709423,1,1
sdl062654152 -> sdl151166328,1,1
mac -> microsoft,1,1
sdl069490493 -> sdl069685077,1,1
sdl069615357 -> sdl091249200,1,1
sdl069685077 -> sdl069690668,1,1
sdl079070477 -> sdl079216357,1,1
sdl079017389 -> sdl079070477,1,1
sdl079004603 -> sdl092390118,1,1
sdl079004603 -> sdl087480042,1,1
sdl079004603 -> sdl080208770,1,1
sdl078946853 -> sdl079972154,1,1
sdl078894047 -> sdl079070477,1,1
sdl078880913 -> sdl079017389,1,1
sdl078831463 -> sdl117280550,1,1
m7 -> m8,1,1
sdl078704784 -> sdl079004603,1,1
sdl078692594 -> sdl251782713,1,1
sdl078692594 -> sdl078880913,1,1
sdl078692594 -> sdl078704784,1,1
sdl078643384 -> sdl099328514,1,1
sdl078537021 -> sdl121326602,1,1
sdl079026776 -> sdl127493109,1,1
sdl079070477 -> sdl079766015,1,1
m7 -> m9,1,1
sdl079216357 -> sdl079530877,1,1
sdl079910775 -> sdl185163837,1,1
sdl079890815 -> sdl169654299,1,1
sdl079890815 -> sdl080335198,1,1
sdl079810416 -> sdl091263569,1,1
sdl079766015 -> sdl080480434,1,1
sdl079759018 -> sdl079890815,1,1
sdl079530877 -> sdl079759018,1,1
sdl079317807 -> sdl090889268,1,1
sdl079286391 -> sdl081663300,1,1
m680 -> mobiles,1,1
m680 -> sdl010121480,1,1
m7 -> m70,1,1
sdl079268193 -> sdl164001769,1,1
sdl079243995 -> sdl089156165,1,1
sdl079233755 -> sdl240959328,1,1
sdl078101143 -> sdl078692594,1,1
sdl078073403 -> sdl489446086,1,1
sdl076079039 -> sdl076095465,1,1
sdl077016145 -> sdl078692594,1,1
sdl076813088 -> sdl077054651,1,1
sdl076798923 -> sdl076869402,1,1
sdl076603220 -> sdl089156165,1,1
m70 -> ml15,1,1
sdl076569225 -> sdl086765894,1,1
sdl076565617 -> sdl078894047,1,1
m706n -> m72,1,1
sdl076551564 -> sdl077221151,1,1
sdl076439663 -> sdl076798923,1,1
sdl076369923 -> sdl076439663,1,1
sdl076344650 -> sdl076369923,1,1
m71 -> m75,1,1
sdl076312133 -> sdl077016145,1,1
sdl076095465 -> sdl086529499,1,1
sdl076095465 -> sdl082404492,1,1
sdl076869402 -> sdl077031204,1,1
m70 -> m90,1,1
sdl078045272 -> sdl085632274,1,1
sdl077031204 -> sdl077182135,1,1
sdl078007272 -> sdl078101143,1,1
sdl077677644 -> sdl084948826,1,1
sdl077677644 -> sdl078007272,1,1
sdl077563750 -> sdl082851051,1,1
sdl077514505 -> sdl078946853,1,1
sdl077427718 -> sdl077677644,1,1
sdl077407428 -> sdl077427718,1,1
sdl077282645 -> sdl077407428,1,1
sdl077256699 -> sdl078831463,1,1
sdl077230234 -> sdl077282645,1,1
sdl077221151 -> sdl077514505,1,1
sdl077182135 -> sdl077230234,1,1
sdl077061660 -> sdl079286391,1,1
sdl077054651 -> sdl077256699,1,1
m70 -> m706n,1,1
sdl079972154 -> sdl081651740,1,1
sdl080052013 -> sdl104320620,1,1
sdl080052013 -> sdl107839931,1,1
sdl082990397 -> sdl332922057,1,1
sdl082921208 -> sdl083159126,1,1
sdl082851051 -> sdl089174561,1,1
sdl082623515 -> sdl082921208,1,1
sdl082616923 -> sdl114306011,1,1
sdl082567548 -> sdl086075361,1,1
sdl082567548 -> sdl082623515,1,1
sdl082404492 -> sdl118668689,1,1
m59 -> m70,1,1
sdl082312872 -> sdl084261896,1,1
sdl082289930 -> sdl091564078,1,1
sdl082220264 -> sdl082567548,1,1
sdl082146856 -> sdl088311171,1,1
sdl082114011 -> sdl082220264,1,1
sdl082070481 -> sdl082114011,1,1
sdl082059349 -> sdl085352843,1,1
sdl082947307 -> sdl099595908,1,1
m570 -> m90,1,1
sdl080082936 -> sdl097230109,1,1
m56 -> m59,1,1
sdl084019665 -> sdl085401649,1,1
sdl083801595 -> sdl199695584,1,1
sdl083763351 -> sdl085753099,1,1
sdl083703534 -> sdl084338350,1,1
sdl083665608 -> sdl083703534,1,1
sdl083358654 -> sdl097186722,1,1
m5502 -> m5801,1,1
sdl083358654 -> sdl083665608,1,1
sdl083358580 -> sdl088586557,1,1
sdl083256501 -> sdl085385354,1,1
sdl083240233 -> sdl097384737,1,1
sdl083228055 -> sdl083358654,1,1
sdl083159126 -> sdl083228055,1,1
sdl083143611 -> sdl083256501,1,1
m557 -> m570,1,1
m5a78l -> m5a78l-m,1,1
sdl082011747 -> sdl082070481,1,1
sdl081853943 -> sdl694268150,1,1
sdl081663300 -> sdl082011747,1,1
sdl080662578 -> sdl080692084,1,1
sdl080573960 -> sdl081017278,1,1
sdl080519460 -> sdl080662578,1,1
sdl080480434 -> sdl164001769,1,1
sdl080480434 -> sdl080573960,1,1
sdl080335198 -> sdl080519460,1,1
sdl080320302 -> sdl114467576,1,1
sdl080264175 -> sdl118545583,1,1
m6112 -> m65,1,1
sdl080243673 -> sdl085051209,1,1
m65 -> m66,1,1
sdl080208770 -> sdl080684321,1,1
m66 -> m68,1,1
sdl080168782 -> sdl082146856,1,1
sdl080152897 -> sdl286430829,1,1
m6112 -> m-6112,1,1
m6111 -> mi470,1,1
sdl080684321 -> sdl084924783,1,1
sdl081519709 -> sdl081532167,1,1
sdl081651740 -> sdl089933389,1,1
m6 -> t2,1,1
sdl081651740 -> sdl084019665,1,1
sdl081651740 -> sdl081663300,1,1
sdl081551509 -> sdl128966279,1,1
sdl081532167 -> sdl081651740,1,1
sdl081488137 -> sdl121472611,1,1
sdl080692084 -> sdl080700942,1,1
sdl081115618 -> sdl081519709,1,1
sdl081059762 -> sdl082947307,1,1
sdl081017278 -> sdl082567548,1,1
sdl080899935 -> sdl081115618,1,1
sdl080842166 -> sdl095285619,1,1
sdl080700942 -> sdl080899935,1,1
sdl076095465 -> sdl076344650,1,1
sdl076041029 -> sdl109865123,1,1
m9 -> mamy,1,1
m810 -> marshmallow,1,1
m810 -> mobile,1,1
sdl072025269 -> sdl072065274,1,1
sdl072009380 -> sdl073111673,1,1
sdl071984632 -> sdl074838877,1,1
sdl071961518 -> sp111,1,1
sdl071961518 -> sdl072025269,1,1
sdl071943300 -> sdl215079134,1,1
sdl071928370 -> sdl074410618,1,1
sdl071827496 -> sdl072350810,1,1
sdl071725743 -> sdl071961518,1,1
sdl071556874 -> sdl121172504,1,1
sdl071556874 -> sdl091548761,1,1
sdl071517060 -> sdl071725743,1,1
sdl071465305 -> sdl071517060,1,1
sdl071440913 -> sdl072416353,1,1
sdl072048172 -> sdl085993260,1,1
sdl072065274 -> sdl072110572,1,1
sdl071422069 -> sdl696972943,1,1
sdl072110572 -> sdl072148787,1,1
sdl072608331 -> sdl253345529,1,1
m808 -> m812,1,1
sdl072605323 -> sdl073048361,1,1
sdl072605323 -> sdl072806707,1,1
m808 -> micromax,1,1
m808 -> mobiles,1,1
m808i -> m808,1,1
sdl072548095 -> sdl445562007,1,1
sdl072524003 -> sdl084780553,1,1
sdl072420102 -> wacom,1,1
sdl072416353 -> sdl080842166,1,1
sdl072350810 -> sdl085927838,1,1
m810 -> m-810,1,1
sdl072333241 -> sdl072605323,1,1
sdl072148787 -> sdl072333241,1,1
sdl071432141 -> sdl071465305,1,1
m810 -> sdl229895927,1,1
sdl076041029 -> sdl078643384,1,1
sdl070558742 -> sdl070571704,1,1
m830 -> phone,1,1
sdl070516095 -> sdl107591263,1,1
m84 -> mobile,1,1
sdl070484812 -> sdl075130705,1,1
sdl070396340 -> sdl070558742,1,1
sdl070350936 -> sdl070396340,1,1
sdl070306971 -> sdl251484572,1,1
sdl070282037 -> sdl076551564,1,1
sdl070175925 -> sdl128934767,1,1
m9 -> m905,1,1
sdl070155602 -> sdl071053339,1,1
sdl069957815 -> sdl070350936,1,1
sdl069872194 -> sdl103235483,1,1
sdl069796207 -> sdl069957815,1,1
sdl069690668 -> sdl069796207,1,1
sdl070522791 -> sdl071556874,1,1
m83 -> max,1,1
m810 -> xiaomi,1,1
sdl070571704 -> sdl070751164,1,1
sdl071270913 -> sdl071432141,1,1
m812 -> m812i,1,1
sdl071126409 -> sdl071270913,1,1
sdl071094092 -> sdl156448282,1,1
sdl071053339 -> sdl073047142,1,1
sdl070963904 -> sdl071126409,1,1
sdl070923461 -> sdl258414529,1,1
sdl070907345 -> sdl071094092,1,1
sdl070856289 -> sdl070963904,1,1
sdl070756093 -> sdl072009380,1,1
sdl070751164 -> sdl070856289,1,1
m812 -> m84,1,1
sdl070743823 -> sdl135304895,1,1
sdl070681341 -> sdl097516176,1,1
sdl070663148 -> sdl070756093,1,1
sdl072806707 -> sdl072863065,1,1
sdl072863065 -> sdl072923295,1,1
sdl072923295 -> sdl073047142,1,1
sdl074838877 -> sdl079004603,1,1
sdl074737432 -> sdl075010011,1,1
sdl074597487 -> sdl077563750,1,1
sdl074471473 -> sdl074737432,1,1
sdl074459164 -> sdl076041029,1,1
sdl074456659 -> sdl076312133,1,1
sdl074410618 -> sdl096168585,1,1
sdl074360155 -> sdl075522307,1,1
sdl074314787 -> sdl077677644,1,1
sdl074261473 -> sdl114081487,1,1
sdl074261473 -> sdl074471473,1,1
sdl074236061 -> sdl075449695,1,1
sdl074200394 -> sdl236544272,1,1
sdl074200394 -> sdl099533815,1,1
sdl074111277 -> sdl117802370,1,1
sdl074101562 -> sdl074261473,1,1
sdl074759719 -> sdl076565617,1,1
sdl074838877 -> sdl079317807,1,1
sdl072923295 -> sdl081059762,1,1
sdl074891040 -> sdl089440687,1,1
sdl075981569 -> sdl129525310,1,1
sdl075798302 -> sdl076079039,1,1
sdl075689536 -> sdl082059349,1,1
sdl075654684 -> sdl080168782,1,1
sdl075522307 -> sdl080243673,1,1
sdl075497865 -> sdl076813088,1,1
sdl075449695 -> sdl075497865,1,1
m73 -> m75,1,1
sdl075184682 -> sdl075798302,1,1
sdl075176620 -> sdl092040583,1,1
sdl075176620 -> sdl075184682,1,1
m75 -> m76,1,1
m76 -> milk,1,1
sdl075130705 -> sdl095277916,1,1
sdl075010011 -> sdl075176620,1,1
sdl073989707 -> sdl104553656,1,1
sdl073989707 -> sdl074101562,1,1
sdl073894224 -> sdl073989707,1,1
sdl073746820 -> sdl086056919,1,1
sdl073235486 -> sdl073353477,1,1
sdl073171382 -> sdl073235486,1,1
sdl073148910 -> sdl084338350,1,1
sdl073136066 -> sdl075689536,1,1
sdl073114968 -> sdl486644828,1,1
sdl073111673 -> sdl073136066,1,1
sdl073077340 -> sdl073171382,1,1
m808 -> m810,1,1
sdl073064286 -> sdl080082936,1,1
sdl073058015 -> sdl231474307,1,1
sdl073058015 -> sdl074759719,1,1
sdl073048361 -> sdl073064286,1,1
sdl073047142 -> sdl073077340,1,1
sdl073047142 -> sdl073058015,1,1
sdl073020619 -> sdl073595202,1,1
sdl073353477 -> sdl073435782,1,1
m8 -> x,1,1
sdl073353477 -> sdl363652671,1,1
sdl073595202 -> sdl073702950,1,1
sdl073703324 -> sdl150410397,1,1
sdl073703324 -> sdl089367377,1,1
sdl073703324 -> sdl073894224,1,1
sdl073702950 -> sdl074236061,1,1
m8 -> max,1,1
sdl073620532 -> sdl076095465,1,1
sdl073531105 -> sdl073703324,1,1
sdl073362624 -> sdl073466552,1,1
sdl073511552 -> sdl079810416,1,1
sdl073466552 -> sdl089798545,1,1
sdl073460812 -> sdl073531105,1,1
sdl073435782 -> sdl162534384,1,1
m8 -> rosra,1,1
sdl073435782 -> sdl073460812,1,1
sdl059318846 -> sdl166839655,1,1
sdl059275592 -> sdl062341967,1,1
sdl036542180 -> sdl036552588,1,1
sdl042620621 -> sdl118949848,1,1
sdl042620621 -> sdl043892601,1,1
sdl042620621 -> sdl042672997,1,1
sdl042615680 -> sdl044441403,1,1
sdl042536685 -> sdl582000627,1,1
machine -> micro,1,1
machine -> microphone,1,1
machine -> mixer,1,1
sdl042442634 -> sdl042620621,1,1
sdl042402927 -> sdl042442634,1,1
sdl042394305 -> sdl042645850,1,1
sdl042346013 -> sdl042394305,1,1
sdl042259616 -> sdl305635619,1,1
machine -> mixers,1,1
sdl042255209 -> sdl042346013,1,1
sdl042188062 -> sdl044082287,1,1
sdl042620621 -> sdl064073471,1,1
sdl042641661 -> sdl135429999,1,1
sdl042107372 -> sdl065170807,1,1
sdl042645850 -> sdl042995967,1,1
sdl043421182 -> sdl043484250,1,1
sdl043355404 -> sdl061758372,1,1
sdl043317461 -> sdl044058126,1,1
sdl043302386 -> sdl100780743,1,1
sdl043223889 -> sdl048452504,1,1
sdl043184205 -> sdl043421182,1,1
sdl043160365 -> sdl043184205,1,1
sdl043081128 -> sdl043160365,1,1
sdl043074448 -> sdl043081128,1,1
sdl043072102 -> sdl043074448,1,1
sdl043061511 -> sdl043072102,1,1
sdl043029308 -> sdl043061511,1,1
sdl042995967 -> sdl043770279,1,1
sdl042956293 -> sdl362126039,1,1
sdl042672997 -> sdl043029308,1,1
sdl042185824 -> sdl042402927,1,1
sdl042107372 -> sdl042185824,1,1
machine -> messager,1,1
sdl041581780 -> sdl067199972,1,1
sdl041313856 -> sdl041491425,1,1
sdl041306885 -> sdl041313856,1,1
sdl041302771 -> sdl042107372,1,1
sdl041302771 -> sdl041306885,1,1
sdl041278919 -> sdl041302771,1,1
machine -> mouse,1,1
sdl041260704 -> sdl041278919,1,1
sdl041245263 -> sdl041260704,1,1
sdl041206485 -> sdl041245263,1,1
sdl041145895 -> sdl042099145,1,1
sdl041134070 -> sdl348160629,1,1
sdl041122572 -> sdl041206485,1,1
sdl041050487 -> sdl068671721,1,1
sdl040954165 -> sdl059304385,1,1
sdl040954165 -> sdl041122572,1,1
sdl041491425 -> sdl041649496,1,1
sdl041639761 -> sdl048706679,1,1
sdl042099145 -> sdl218647224,1,1
sdl041649496 -> sdl041763953,1,1
sdl042099145 -> sdl127784347,1,1
sdl042099145 -> sdl046895417,1,1
sdl042099145 -> sdl044854907,1,1
sdl042099145 -> sdl043945397,1,1
sdl042099145 -> sdl042107372,1,1
sdl042058134 -> sdl372663565,1,1
machine -> moniter,1,1
sdl042058134 -> sdl042099145,1,1
sdl041983751 -> sdl073020619,1,1
sdl041979293 -> sdl047411312,1,1
sdl041943309 -> sdl086257340,1,1
machine -> mosquito,1,1
sdl041888109 -> sdl045525714,1,1
sdl041763953 -> sdl042058134,1,1
sdl041683130 -> sdl044188614,1,1
sdl043421182 -> sdl089197120,1,1
sdl043484250 -> sdl043560594,1,1
sdl059228612 -> sdl083143611,1,1
sdl045239597 -> sdl050359748,1,1
sdl045177009 -> sdl061635179,1,1
sdl045169063 -> sdl045522365,1,1
sdl045157100 -> sdl377427310,1,1
sdl045145761 -> sdl045888774,1,1
sdl045091351 -> sdl045145761,1,1
sdl045064850 -> sdl045091351,1,1
sdl044961075 -> sdl079268193,1,1
sdl044955498 -> sdl045064850,1,1
sdl044907386 -> slippers,1,1
sdl044907386 -> sdl044955498,1,1
machine -> mate,1,1
machine -> maxel,1,1
sdl044854907 -> sdl049106831,1,1
sdl044711394 -> sdl044907386,1,1
sdl044510454 -> sdl139972476,1,1
sdl045191183 -> sdl079004603,1,1
sdl045522365 -> sdl046080383,1,1
sdl044441403 -> sdl051722823,1,1
sdl045525714 -> sdl053549196,1,1
sdl046330626 -> sdl064013686,1,1
sdl046316802 -> sdl046487532,1,1
sdl046285207 -> sdl052523729,1,1
sdl046222352 -> sdl046316802,1,1
sdl046104772 -> sdl048903482,1,1
sdl046104772 -> sdl046222352,1,1
sdl046080383 -> sdl046330626,1,1
sdl045971102 -> wepcok,1,1
sdl045971102 -> sdl046104772,1,1
sdl045888774 -> sdl045971102,1,1
sdl045690492 -> sdl306703599,1,1
sdl045690492 -> sdl152782526,1,1
sdl045679002 -> sdl047061244,1,1
sdl045577792 -> sdl478948992,1,1
machine -> mashers,1,1
sdl044484943 -> sdl050592143,1,1
sdl044400315 -> sdl046880833,1,1
sdl043484250 -> sdl046104772,1,1
sdl043961280 -> sdl060451443,1,1
sdl043945397 -> sdl050466173,1,1
